ID,country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,Target,total_age_in_months,stability_index,profit_ratio,country_x_cashflow,country_x_insurance,log_turnover,log_expenses,log_income,income_stability,maturity
ID_XKWQ0Y,eswatini,-0.6538823945335627,no,no,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,female,no,yes,never had,"yes, always",no,yes,no,don't know,yes,yes,yes,never had,never had,never had,no,1.0,0,0,yes,have now,never had,Low,-10.026890021774665,-0.11527424315806645,-0.09099813768537576,eswatini_yes,eswatini_no,-0.16197840841554517,-0.0748854085455589,-0.10649747825284919,-0.11511814778039187,-11.964954271424839
ID_HLU8M8,eswatini,-0.7289951509665815,yes,no,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,no,no,don't know,yes,yes,yes,never had,never had,never had,no,9.0,0,0,yes,used to have but don't have now,never had,Low,-2.0268900217746655,-0.11614601326988705,-0.09200527295223293,eswatini_yes,eswatini_no,-0.16401287234758777,-0.07599716632569666,-0.10717340574068965,-0.11598817864498737,-2.424546927494568
ID_IJXM5L,lesotho,1.299049272724929,yes,no,yes,no,yes,0.40304600309934807,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,have now,used to have but don't have now,have now,no,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Low,4.836552037192177,-0.04673122576520408,-0.09557080238297441,lesotho_yes,lesotho_no,-0.15069866010681607,-0.0594231519429007,-0.04397502015440336,-0.0467532453570809,5.694742030903268
ID_PUD6W0,malawi,-0.6538823945335627,no,no,no,no,no,0.9318274050649095,0,have now,yes,yes,male,"yes, sometimes",no,never had,yes,no,yes,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,11.181928860778914,0.16665842390762925,-0.02717041142774762,malawi_yes,malawi_no,-0.07672473669863979,-0.04991688823418747,0.15915565088393507,0.167517608631239,12.111153959433107
ID_E9ZWVI,malawi,0.3976961955287021,yes,yes,no,no,yes,0.40304600309934807,0,never had,no,no,female,no,yes,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,4.836552037192177,-0.11152394518890893,-0.09186022706754846,malawi_no,malawi_no,-0.16305933569632527,-0.07517646375684117,-0.10301606617913245,-0.11138997023973554,5.778846988174644
ID_7ODKEF,eswatini,0.9234854905598345,yes,no,no,no,yes,-0.6545168008317747,0,never had,yes,yes,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,have now,no,6.0,0,0,yes,have now,have now,Medium,-1.8542016099812955,-0.1149821714746104,-0.09184073189602703,eswatini_yes,eswatini_no,-0.1634649848457764,-0.07559996807225898,-0.10614879112852675,-0.11482993018419134,-2.216525998782555
ID_4R9V4K,eswatini,0.6230344648277588,no,no,no,yes,yes,1.0640227555562998,0,never had,yes,yes,male,"yes, sometimes",no,never had,"yes, sometimes",yes,no,no,yes,yes,yes,yes,never had,never had,never had,no,5.0,0,0,yes,never had,never had,Low,17.768273066675597,-0.11288785608214223,-0.08902032880605168,eswatini_yes,eswatini_no,-0.15605410372329884,-0.07077559253986658,-0.10475525718800255,-0.1127340783851471,21.053805871993937
ID_NTBZ3M,eswatini,-0.4285441252345059,yes,yes,no,no,yes,-0.6545168008317747,0,never had,yes,yes,female,"yes, sometimes",no,never had,no,no,yes,no,don't know,yes,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,-1.8542016099812955,-0.11520209835616624,-0.08884896236422947,eswatini_yes,eswatini_no,-0.1594158791877203,-0.0742947387361962,-0.10649747825284919,-0.1150446937154222,-2.205848961540612
ID_WUDRGT,lesotho,0.3225834390956832,yes,no,no,no,no,1.3284134565390804,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Medium,15.940961478468964,-0.11366234878428558,-0.09146880349576708,lesotho_yes,lesotho_no,-0.16278899431854288,-0.07526467903313665,-0.10497286889855269,-0.1135166641940286,19.040554137834874
ID_X4SVKK,zimbabwe,-0.27831861236846805,no,yes,no,no,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,2.0,0,0,yes,never had,never had,Low,-4.267857404084612,-0.11633578000877653,-0.0920057234004152,zimbabwe_yes,zimbabwe_no,-0.16401151916919574,-0.07599540065104608,-0.10734791283153486,-0.11617681655174802,-5.105162932201196
ID_AXTA8R,zimbabwe,0.3976961955287021,yes,no,no,no,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",no,never had,no,yes,yes,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,3,yes,never had,never had,Medium,-9.440545815877979,-0.11631368937757415,-0.09195101720895833,zimbabwe_yes,zimbabwe_no,-0.16389785872076143,-0.07593183843986262,-0.10733482374334034,-0.11615466067148457,-11.291139383322136
ID_EFQJG0,eswatini,0.9985982469928534,yes,yes,no,no,yes,-0.786712151323165,0,have now,yes,no,male,"yes, always",yes,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,have now,never had,have now,no,2.0,0,0,yes,never had,never had,High,-7.440545815877979,-0.08068287058622173,-0.06983535205180218,eswatini_yes,eswatini_no,-0.10885731616342303,-0.041352556116925676,-0.07728478110920149,-0.08061856483563301,-8.349443866659707
ID_Z43XZ6,eswatini,1.449274785590967,yes,no,no,yes,yes,0.5352413535907384,0,have now,yes,yes,female,"yes, sometimes",no,never had,no,yes,no,no,no,yes,yes,yes,never had,never had,never had,no,6.0,0,3,yes,never had,never had,Medium,12.42289624308886,-0.11585990038068894,-0.09199796893768768,eswatini_yes,eswatini_no,-0.1638031515478521,-0.07579413417404096,-0.1069335082035233,-0.11570312649764158,14.856425572620143
ID_NRQ277,malawi,-0.12809309950243025,yes,no,no,no,yes,0.006459951625177069,0,never had,no,no,female,"yes, sometimes",yes,never had,no,don?t know / doesn?t apply,yes,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,0.07751941950212483,0.1275447511307577,0.38134856165180087,malawi_no,malawi_no,0.43029638111176327,-0.04991688823418747,0.12169707382602564,0.12809097679869394,0.054198151184490395
ID_ZWTY25,lesotho,-0.5036568816675248,no,no,yes,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,have now,have now,used to have but don't have now,no,0.0,0,0,no,never had,used to have but don't have now,Low,-7.8542016099812955,-0.11530981042547853,-0.0921555218094623,lesotho_yes,lesotho_no,-0.16332975017833173,-0.07517646375684117,-0.10649747825284919,-0.11515437711010891,-9.387451760900278
ID_OYHDOW,lesotho,0.6230344648277588,yes,no,no,no,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,used to have but don't have now,used to have but don't have now,have now,no,0.0,0,0,yes,never had,used to have but don't have now,Low,-4.681513198187927,-0.11627774806174648,-0.09054519168701512,lesotho_yes,lesotho_no,-0.162383619235858,-0.07570587218140906,-0.10732740666941167,-0.11611823924783882,-5.589089833602667
ID_PLBBB0,eswatini,0.09724516979662648,yes,no,no,yes,yes,0.1386553021165674,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",yes,no,no,no,yes,yes,yes,never had,never had,have now,no,2.0,0,3,yes,never had,never had,Medium,3.663863625398809,-0.11415498735025584,-0.09070638071775322,eswatini_yes,eswatini_no,-0.15444445700833956,-0.06761891496034586,-0.10627953455258782,-0.11398722717339096,4.333084509665316
ID_8UE1MY,eswatini,-0.6538823945335627,yes,yes,no,no,no,-0.25793074935760363,0,never had,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",no,no,no,no,yes,yes,yes,never had,never had,never had,no,4.0,0,0,yes,never had,never had,Low,0.9048310077087565,-0.11502537283094255,-0.09186022706754846,eswatini_yes,eswatini_no,-0.16305933569632527,-0.07517646375684117,-0.10623595151189066,-0.11487159155080004,1.081117271869644
ID_G0AHWT,zimbabwe,-0.9543334202656383,yes,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,3.0,0,0,yes,never had,never had,Low,-4.8542016099812955,-0.11466488549387496,-0.09182782139099464,zimbabwe_yes,zimbabwe_no,-0.1635731857489346,-0.07571999357674057,-0.10584378959869437,-0.11451485357590313,-5.803498318412635
ID_46OOJJ,malawi,-1.5552354717297896,yes,no,no,no,no,-0.39012609984899393,0,never had,no,yes,male,"yes, sometimes",yes,never had,no,don?t know / doesn?t apply,yes,no,no,yes,no,no,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-2.681513198187927,0.2388392978266123,-0.09150335963945373,malawi_no,malawi_no,-0.16008959259545888,-0.07253361759008632,0.2238629358020747,0.24137040441335766,-3.1926181346820504
ID_6N6975,eswatini,-0.5787696381005437,yes,yes,no,yes,no,-0.25793074935760363,0,have now,yes,yes,male,no,no,never had,"yes, always",yes,yes,no,yes,yes,yes,yes,used to have but don't have now,have now,used to have but don't have now,no,2.0,0,3,yes,used to have but don't have now,never had,High,-1.0951689922912435,-0.11562258650270449,-0.09162875401747314,eswatini_yes,eswatini_no,-0.1634649848457764,-0.07579413417404096,-0.1067154694629217,-0.11546720639730035,-1.309172924565911
ID_OQUC0V,zimbabwe,-0.35343136880148696,yes,no,no,yes,yes,-0.25793074935760363,0,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,3,3,yes,never had,never had,Medium,-1.0951689922912435,-0.11606870644955368,-0.09230322908559913,zimbabwe_yes,zimbabwe_no,-0.1634649848457764,-0.07517646375684117,-0.10719521746173456,-0.11590883369727553,-1.309172924565911
ID_THVYTG,zimbabwe,-0.4285441252345059,no,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-5.8542016099812955,-0.11630288357923108,-0.09205123891618046,zimbabwe_yes,zimbabwe_no,-0.1639790434371015,-0.07592124513078044,-0.10732609777972317,-0.11614388623717739,-7.002457969533987
ID_QAW4TE,lesotho,0.24747068266266428,no,no,yes,no,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Medium,-9.440545815877979,-0.11599955915090654,-0.09316123106232575,lesotho_yes,lesotho_no,-0.16407376727048856,-0.07500005654662324,-0.10715159449538553,-0.11583956869807781,-11.293515439816023
ID_B4IBHI,eswatini,-0.35343136880148696,yes,no,no,yes,yes,-0.39012609984899393,0,have now,yes,yes,male,"yes, sometimes",yes,never had,no,yes,no,no,yes,yes,yes,yes,never had,never had,never had,no,8.0,0,0,yes,never had,have now,Low,3.318486801812073,-0.11625495391008613,-0.09205509504119166,eswatini_yes,eswatini_no,-0.1639790434371015,-0.07591771405269027,-0.10728246910373733,-0.1160962294540234,3.969382317227122
ID_OQ7QH9,eswatini,-0.12809309950243025,no,no,no,no,no,-0.25793074935760363,0,have now,yes,yes,male,"yes, sometimes",no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,have now,no,8.0,0,0,yes,never had,never had,Low,4.904831007708756,-0.1150942931604336,-0.0927016464677472,eswatini_yes,eswatini_no,-0.16400610647393832,-0.07535290209205366,-0.10627953455258782,-0.1149406457804819,5.867065591856324
ID_OKDZGE,malawi,-0.8041079073996005,yes,yes,no,no,yes,0.1386553021165674,0,have now,no,yes,female,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,yes,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,1.6638636253988088,-0.10907354020421167,-0.09317041131604684,malawi_no,malawi_no,-0.1634649848457764,-0.07438287626172997,-0.10084632241078259,-0.10895036384320195,1.988994597066638
ID_2QLGDV,eswatini,-0.5787696381005437,yes,yes,no,yes,yes,0.40304600309934807,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, always",yes,no,no,yes,yes,yes,yes,never had,never had,have now,no,11.0,0,0,yes,never had,never had,Low,15.836552037192178,-0.1149324835212738,-0.09143604685515143,eswatini_yes,eswatini_no,-0.1634649848457764,-0.07597068153328125,-0.10606163834143317,-0.11478168086422384,18.93112870388641
ID_L3RFJL,eswatini,0.472808951961721,yes,no,no,no,yes,-0.786712151323165,0,never had,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",yes,no,no,don't know,yes,yes,yes,never had,never had,never had,no,0.0,0,3,yes,never had,never had,Medium,-9.440545815877979,-0.1150684014818229,-0.0914749690541921,eswatini_yes,eswatini_no,-0.16305933569632527,-0.07552937156324593,-0.10623595151189066,-0.11491544268045785,-11.279826896369539
ID_F9TXMJ,malawi,-0.12809309950243025,no,no,yes,no,yes,-0.25793074935760363,0,have now,yes,yes,male,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,no,never had,never had,have now,no,0.0,0,0,no,never had,never had,Low,-3.0951689922912435,0.6061231351375326,0.5691176165125419,malawi_yes,malawi_no,0.8005675621437678,-0.041352556116925676,0.5875385112406297,0.6128827808279135,-1.7189963083674098
ID_5TBDJG,lesotho,0.09724516979662648,no,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,no,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,have now,Low,-7.8542016099812955,-0.1146846197535271,-0.09221188897376835,lesotho_yes,lesotho_no,-0.16408729997917398,-0.07588240395753987,-0.10584378959869437,-0.114534979154137,-9.395959183041024
ID_NUP782,zimbabwe,0.6230344648277588,yes,yes,no,no,no,1.3284134565390804,0,have now,yes,yes,male,"yes, sometimes",yes,never had,no,no,no,no,yes,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,15.940961478468964,-0.11618570958135674,-0.09189330670460265,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07574117604364579,-0.1072388423311298,-0.11602685259967169,19.060255010836816
ID_KH5840,eswatini,0.3225834390956832,no,no,no,no,yes,0.006459951625177069,0,have now,yes,yes,male,"yes, sometimes",no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,5.0,0,3,yes,used to have but don't have now,used to have but don't have now,Medium,5.077519419502125,-0.11335887318154297,-0.08031867039238609,eswatini_yes,eswatini_no,-0.14803165533096174,-0.07077559253986658,-0.1051905279742668,-0.11320250214023762,5.959751264554994
ID_K711UZ,lesotho,-0.4285441252345059,yes,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,yes,yes,no,yes,have now,used to have but don't have now,used to have but don't have now,yes,0.0,0,0,no,never had,used to have but don't have now,Low,-7.8542016099812955,-0.11349990088039937,-0.09203454954862837,lesotho_yes,lesotho_no,-0.16392491956055272,-0.07588240395753987,-0.10475525718800255,-0.11335706368606945,-9.394134323263252
ID_LFVA6A,malawi,-1.4050099588637517,yes,yes,no,no,yes,-0.786712151323165,0,have now,no,yes,male,"yes, sometimes",no,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,yes,no,never had,never had,never had,yes,0.0,0,0,no,never had,never had,Low,-9.440545815877979,-0.03964738534571013,0.005393055700492373,malawi_no,malawi_no,0.10685565790712227,0.10144800718356947,-0.04397502015440336,-0.03992473531896308,-8.529157120385925
ID_OLAFSJ,malawi,-0.5787696381005437,yes,no,no,no,yes,-0.12573539886621327,0,have now,no,yes,male,"yes, sometimes",yes,never had,yes,don?t know / doesn?t apply,yes,no,no,yes,yes,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-1.5088247863945592,-0.09105602193518474,-0.10859650353756245,malawi_no,malawi_no,-0.16008959259545888,-0.05699478854097278,-0.08578852124397753,-0.09097353885377224,-1.7964115852035594
ID_IM2L18,malawi,-0.27831861236846805,yes,no,no,no,no,-0.39012609984899393,0,never had,no,yes,male,"yes, sometimes",no,never had,yes,don?t know / doesn?t apply,yes,no,no,yes,yes,no,never had,never had,have now,yes,3.0,0,0,yes,never had,never had,Low,-1.6815131981879272,0.07671444189273689,-0.03847593851544961,malawi_no,malawi_no,-0.10502298192177777,-0.06726878731649168,0.07189874845070729,0.07708410255067101,-1.878833941231953
ID_98CXGP,zimbabwe,-0.27831861236846805,yes,no,no,no,no,-0.9189075018145554,0,have now,yes,yes,male,no,yes,never had,"yes, sometimes",no,yes,yes,no,yes,yes,yes,never had,never had,never had,no,2.0,0,3,yes,never had,never had,Medium,-9.026890021774665,-0.115292259527183,-0.09189707848197169,zimbabwe_yes,zimbabwe_yes,-0.15637634421551017,-0.06845972180903682,-0.1072388423311298,-0.11511992003114023,-10.700138574682944
ID_1MQP8E,zimbabwe,-0.5036568816675248,no,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,no,no,never had,no,no,no,no,no,yes,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,-1.8542016099812955,-0.11626524385235633,-0.09197436594797771,zimbabwe_yes,zimbabwe_no,-0.1634108887841689,-0.07542348614359763,-0.10734791283153486,-0.11610495315718916,-2.216382672356981
ID_AV917R,eswatini,1.0737110034258723,yes,yes,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, sometimes",yes,no,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-4.267857404084612,-0.11562258650270449,-0.09162875401747314,eswatini_yes,eswatini_no,-0.1634649848457764,-0.07579413417404096,-0.1067154694629217,-0.11546720639730035,-5.101827570598213
ID_3OBKJQ,malawi,2.2755151063541748,yes,yes,no,no,yes,3.3113437139099355,0,never had,no,yes,male,"yes, sometimes",no,never had,yes,no,yes,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,39.73612456691923,-0.10990352012055765,-0.06503545568102119,malawi_no,malawi_no,-0.12434338760525178,-0.06133529727875161,-0.10301606617913245,-0.10974745921571606,45.378661000741786
ID_NYWBTF,zimbabwe,-0.8792206638326193,yes,no,no,no,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",don't know,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,-0.11629135836812032,-0.09200895289860064,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07563526819580364,-0.10734791283153486,-0.11613155406958327,-5.597581771625372
ID_7DIVZG,zimbabwe,0.9234854905598345,yes,yes,no,no,yes,-0.9189075018145554,0,have now,yes,no,male,"yes, always",no,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-8.026890021774665,-0.11630964551821087,-0.09227257134244109,zimbabwe_yes,zimbabwe_no,-0.16404399595599733,-0.07578354232359447,-0.10734791283153486,-0.11615018531634978,-9.602048412768085
